objectid,title,medium,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification,parentid,isvirtual,portfolio,series,sequence,width,height,maxpixels,depictstmsobjectid,assistivetext,constituentid,displayorder,ulanid,preferreddisplayname,forwarddisplayname,lastname,nationality,constituenttype,expanded_url,percent_fromCountry,Country Name,Country,Continent
1659.0,Water Pot,porcelain with pale blue glaze,overall: 7.4 x 10.4 cm (2 15/16 x 4 1/8 in.),in standard script on base in underglaze blue in three vertical columns of two characters each: Da Qing Kangxi nian zhi (made in the Kangxi reign of the great Qing dynasty),,Chinese Qing Dynasty,Chinese Qing Dynasty,"Thomas B. Clarke [1848-1931], New York; sold 1913 to Peter A. B. Widener, Lynnewood Hall, Elkins Park, Pennsylvania; inheritance from Estate of Peter A. B. Widener by gift through power of appointment of Joseph E. Widener, Elkins Park, Pennsylvania; gift 1942 to NGA.",Widener Collection,Decorative Art,,0.0,,,1.0,1090.0,1200.0,,1659.0,,8362.0,1.0,500373095.0,Chinese Qing Dynasty,Chinese Qing Dynasty,Chinese Qing Dynasty,Chinese,anonymous,https://api.nga.gov/iiif/6473d0eb-6675-41d0-9ff4-06fdfd38f457/full/full/0/default.jpg,0.0019074473378669,China,CN,Asia
1752.0,Wine Cup,porcelain with famille verte and famille jaune enamels on the biscuit,overall (without handle): 3.1 x 5.4 cm (1 1/4 x 2 1/8 in.),,,Chinese Qing Dynasty,Chinese Qing Dynasty,"J. Pierpont Morgan [1837-1913], New York, by 1904. (Duveen Brothers, New York and London); sold 1915 to Peter A. B. Widener, Lynnewood Hall, Elkins Park, Pennsylvania; inheritance from Estate of Peter A. B. Widener by gift through power of appointment of Joseph E. Widener, Elkins Park, Pennsylvania; gift 1942 to NGA.",Widener Collection,Decorative Art,,0.0,,,0.0,1533.0,1200.0,,1752.0,,8362.0,1.0,500373095.0,Chinese Qing Dynasty,Chinese Qing Dynasty,Chinese Qing Dynasty,Chinese,anonymous,https://api.nga.gov/iiif/2a9978ec-93f2-4383-8270-690af27c39ed/full/full/0/default.jpg,0.0019074473378669,China,CN,Asia
212522.0,Mock Joust of War with Fixed Shields,pen and brown ink with watercolor over leadpoint on laid paper,sheet: 34 × 26.2 cm (13 3/8 × 10 5/16 in.),"Upper left by unknown hand in graphite, on separate paper laid down: No 52 / E. Ph. 9 .; upper right by unknown hand in brown ink, on separate paper laid down: Fraidall gestochen in ainer ganntz praunn samathen degkh, unden herumb verprembtt mitt rottn unnd weyssen frannsen, auff [torn off: dem] hutt ain englischen frawen; lower right by unknown hand in graphite: L 208; lower left on mount in black ink: 52; lower right on mount in black ink: A208.",,German 16th Century,German 16th Century,"Frédéric de Pourtalès (1779-1861), Paris;  E.P. Goldschmidt (1887-1954), London, c.1914-1918. (Charles Sessler Rare Books, Philadelphia). Purchased 1930 by  Lessing J. Rosenwald (L. Supp. 1760b); Gift to NGA, 1943.",Rosenwald Collection,Drawing,7329.0,0.0,,"Freydal, The Book of Jousts and Tournaments of Emperor Maximilian I: Combats on Horseback (Volume I)",0.0,3123.0,4000.0,,212522.0,,2835.0,1.0,,German 16th Century,German 16th Century,German 16th Century,German,anonymous,https://api.nga.gov/iiif/7c78d48f-15d9-4008-83c9-ebdf206a7cb7/full/full/0/default.jpg,0.0407637594762569,Germany,DE,Europe
220957.0,Poem,drypoint in black on Somerset wove paper,"plate: 39.69 × 24.77 cm (15 5/8 × 9 3/4 in.)
sheet: 55.88 × 38.74 cm (22 × 15 1/4 in.)",lower left in graphite: 3/40; lower center in graphite: Poem; lower right in graphite: Bell '08,embossed lower left: [David Krut Workshop] [Jillian Ross],"Bell, Deborah",Deborah Bell,"Christopher and Beverly With, Washington, D.C.; acquired 2019 by the National Gallery of Art",Gift of Christopher and Beverly With in memory of Karl and Gerda With,Print,,0.0,,,0.0,7125.0,10282.0,640.0,220957.0,,51121.0,2.0,,"Ross, Jillian",Jillian Ross,Ross,South African,individual,https://api.nga.gov/iiif/9c8e4384-f711-4997-a186-049a68dd0ae6/full/full/0/default.jpg,0.000175621749778,South Africa,ZA,Africa
222462.0,Eko Skyscraper,acrylic and color pencil on panel,overall: 61 × 50.8 cm (24 × 20 in.),,,"Crosby, Njideka Akunyili",Njideka Akunyili Crosby,"The artist; (Victoria Miro Gallery, Los Angeles); acquired 2021 by NGA.",Purchased with support from the Ford Foundation,Painting,,0.0,,,0.0,27296.0,32936.0,640.0,222462.0,,51509.0,1.0,500451074.0,"Crosby, Njideka Akunyili",Njideka Akunyili Crosby,Crosby,Nigerian,individual,https://api.nga.gov/iiif/11cbba7a-c44c-4d6b-be27-dcf973db634a/full/full/0/default.jpg,1.4635145814836135e-05,Nigeria,NG,Africa
144464.0,Untitled [woman wearing eyeglasses in three-quarter view] [verso],graphite on wove paper,overall: 27.9 x 21.6 cm (11 x 8 1/2 in.),lower right in graphite: 6472 (Estate no.),Estate stamp,"Diebenkorn, Richard",Richard Diebenkorn,"by descent to Phyllis Diebenkorn, the artist's wife, Healdsburg, CA; gift to NGA, 2000.",Gift of Phyllis Diebenkorn,Drawing,130428.0,0.0,,,0.0,3159.0,4000.0,,144464.0,,3930.0,1.0,500025721.0,"Diebenkorn, Richard",Richard Diebenkorn,Diebenkorn,American,individual,https://api.nga.gov/iiif/3b4c7115-9aaf-4d1f-a237-d4cd1d3c680c/full/full/0/default.jpg,0.709936288331886,United States,US,North America
6780.0,Christ Appearing to His Mother,woodcut,,,,"Dürer, Albrecht",Albrecht Dürer,,Rosenwald Collection,Print,,0.0,The Small Woodcut Passion,The Small Woodcut Passion,0.0,3042.0,4000.0,,6780.0,,1256.0,1.0,500115493.0,"Dürer, Albrecht",Albrecht Dürer,Dürer,German,individual,https://api.nga.gov/iiif/463e368d-3115-421b-a7bc-3de1440b8b67/full/full/0/default.jpg,0.0407637594762569,Germany,DE,Europe
73983.0,The Birth of the Virgin,etching on laid paper,sheet (trimmed to plate mark): 10.2 x 8.8 cm (4 x 3 7/16 in.),,,"Fontana, Giovanni Battista",Giovanni Battista Fontana,,Gift of Professor Sydney Freedberg,Print,,0.0,,,0.0,3422.0,4000.0,,73983.0,,6872.0,1.0,500010237.0,"Fontana, Giovanni Battista",Giovanni Battista Fontana,Fontana,Italian,individual,https://api.nga.gov/iiif/344b9f66-c878-4c7d-a0ca-967e90ccf9e5/full/full/0/default.jpg,0.045246992477535,Italy,IT,Europe
136977.0,Karntakulangu Jukurrpa 2 (Women's Dreaming 2),color soapground and sugarlift aquatint on Somerset paper,"plate: 59.4 x 44.5 cm (23 3/8 x 17 1/2 in.)
sheet: 79 x 62.5 cm (31 1/8 x 24 5/8 in.)",lower left below platemark in graphite: OK; lower right below platemark in graphite: DoroThy; vertical along left edge verso in graphite: 981 + (scratched out) SILVER/BW/EX/OIL . 981 . YO; lower right verso in graphite: Napangardi: Karntakurlangu Jukurpa 2 OKTP,,"Napangardi, Dorothy",Dorothy Napangardi,,Gift of Kathan Brown,Print,,0.0,,,0.0,3028.0,4000.0,640.0,136977.0,,30512.0,1.0,,"Napangardi, Dorothy",Dorothy Napangardi,Napangardi,Australian,individual,https://api.nga.gov/iiif/45ef18fe-560f-404c-9eda-01efd40cab8a/full/full/0/default.jpg,0.0003561218814943,Australia,AU,Oceania
62188.0,"Something Again, B",lithograph (zinc and stone) in pink and dark gray on Magnani Italia paper,sheet: 66 x 52.3 cm (26 x 20 9/16 in.),across bottom in crayon: Tam Imp / (signed and dated),"BS: Tamarind (T.1), de Soto (T.10)","Ikeda, Masuo",Masuo Ikeda,,Gift of Dorothy J. and Benjamin B. Smith,Print,,0.0,,,0.0,3166.0,4000.0,640.0,62188.0,,5925.0,1.0,500319869.0,"Ikeda, Masuo",Masuo Ikeda,Ikeda,Japanese,individual,https://api.nga.gov/iiif/36fa68ca-3e01-45cb-9cbd-e0d874475e25/full/full/0/default.jpg,0.0016684066228913,Japan,JP,Asia
52933.0,Sol becqueté,color lithograph,,,,"Dubuffet, Jean",Jean Dubuffet,,Gift of Mr. and Mrs. Ralph F. Colin,Print,,0.0,Les Phénomènes: Geographie,"Les Phénomènes: Geographie [4th album, color]",0.0,4000.0,3170.0,640.0,52933.0,,3969.0,1.0,500019113.0,"Dubuffet, Jean",Jean Dubuffet,Dubuffet,French,individual,https://api.nga.gov/iiif/58fbab1f-a986-4ba0-8005-8ce952e7c479/full/full/0/default.jpg,0.1018996419267657,France,FR,Europe
133986.0,"Act I, Scene 2, from Ubu Tells the Truth","etching, aquatint, drypoint, and engraving on Fabriano paper","image: 24.7 x 30 cm (9 3/4 x 11 13/16 in.)
sheet: 35 x 50 cm (13 3/4 x 19 11/16 in.)",lower right in graphite: W Kentridge; lower left in graphite: 19/50; upper left in plate: ACT I / scene 2,BS: CC,"Kentridge, William",William Kentridge,"(Robert Brown Gallery, Arlington, October 5, 2000); purchased by Tom Klarner, Washington, DC, 2001; gift to NGA, 2005.

",Gift of Thomas G. Klarner,Print,117237.0,0.0,UBU: ± 101,Ubu Tells the Truth,0.0,4000.0,3564.0,640.0,133986.0,,28745.0,1.0,500116197.0,"Kentridge, William",William Kentridge,Kentridge,South African,individual,https://api.nga.gov/iiif/a88aa0ba-06c9-4bb5-8f8b-799e685603d6/full/full/0/default.jpg,0.000175621749778,South Africa,ZA,Africa
32294.0,Yellow-crown Warbler,hand-colored engraving and aquatint on Whatman wove paper,"plate: 49.9 x 31.1 cm (19 5/8 x 12 1/4 in.)
sheet: 101 x 68.9 cm (39 3/4 x 27 1/8 in.)",,,"Havell, Robert after John James Audubon",Robert Havell after John James Audubon,,Gift of Mrs. Walter B. James,Print,,0.0,The Birds of America: Plate CLIII,The Birds of America: Plate CLIII,0.0,2502.0,4000.0,,32294.0,,5849.0,1.0,500015081.0,"Havell, Jr., Robert","Robert Havell, Jr.",Havell,American,individual,https://api.nga.gov/iiif/bd0f6b09-031e-48a3-a2a9-420b884037b5/full/full/0/default.jpg,0.709936288331886,United States,US,North America
111426.0,"L'Angleterre, la Russie, l'Autriche...leur parfaite alliance",lithograph,overall: 26.9 x 36.4 cm (10 9/16 x 14 5/16 in.),,,"Forest, Eugène-Hippolyte",Eugène-Hippolyte Forest,"Frank Anderson Trapp [1922-2005],  Amherst, MA; gift to NGA, 2002.",Gift of Frank Anderson Trapp,Print,,0.0,La Caricature,La Caricature,0.0,4000.0,2993.0,,111426.0,,12675.0,1.0,,Aubert,Aubert,Aubert,French,individual,https://api.nga.gov/iiif/43421861-d69a-4c7c-aaea-2004b61a0739/full/full/0/default.jpg,0.1018996419267657,France,FR,Europe
112782.0,Tomb of Nero,engraving,plate: 45.1 x 30.7 cm (17 3/4 x 12 1/16 in.),,,Italian 16th Century,Italian 16th Century,"Weingarten Monastery, Swabia, 1632.  (Susan Schulman Printseller, New York); purchased 2000 by NGA.",Gift of Lois and Robert Erburu,Print,112704.0,0.0,,,0.0,3301.0,4496.0,,112782.0,,8310.0,1.0,,Italian 16th Century,Italian 16th Century,Italian 16th Century,Italian,anonymous,https://api.nga.gov/iiif/92cd14e7-9f94-46e9-abad-83edf40c8e1c/full/full/0/default.jpg,0.045246992477535,Italy,IT,Europe
42774.0,La clochette,etching,,,,"Dambrun, Jean after Jean-Honoré Fragonard",Jean Dambrun after Jean-Honoré Fragonard,,Rosenwald Collection,Print,,0.0,"Fragonard plates for ""Contes et nouvelles"" by La Fontaine","Fragonard plates for ""Contes et nouvelles"" by La Fontaine",0.0,2835.0,4000.0,,42774.0,,1316.0,2.0,500115329.0,"Fragonard, Jean Honoré",Jean Honoré Fragonard,Fragonard,French,individual,https://api.nga.gov/iiif/cffcef19-4cd2-4db4-ae64-20f7b594165d/full/full/0/default.jpg,0.1018996419267657,France,FR,Europe
180010.0,Fruit,sugarlift aquatint in black on wove paper,"plate: 24.61 × 29.69 cm (9 11/16 × 11 11/16 in.)
sheet: 50.8 × 50.8 cm (20 × 20 in.)",lower left in graphite: e.a. IX/XV; lower right in graphite: Arikha / [the artist's Hebrew name],,"Arikha, Avigdor",Avigdor Arikha,"the artist, Paris, France; Corcoran Gallery of Art, Washington, DC, 1979; acquired 2015 by the National Gallery of Art",Corcoran Collection (Gift of the artist),Print,,0.0,,,0.0,3080.0,2665.0,640.0,180010.0,,37822.0,1.0,500103107.0,"Arikha, Avigdor",Avigdor Arikha,Arikha,Israeli,individual,https://api.nga.gov/iiif/8202730b-595c-4ae2-9ac1-1a58c52810e0/full/full/0/default.jpg,0.0003951489370005,Israel,IL,Asia
7335.0,The Masked Ball,lithograph,,,,"Gavarni, Paul",Paul Gavarni,,Rosenwald Collection,Print,,0.0,,,0.0,4000.0,3200.0,,7335.0,,2519.0,1.0,500006992.0,"Gavarni, Paul",Paul Gavarni,Gavarni,French,individual,https://api.nga.gov/iiif/7e6c0697-6fac-4dcf-83b5-560361453aee/full/full/0/default.jpg,0.1018996419267657,France,FR,Europe
82090.0,Mirror #9,color lithograph and screenprint on Special Arjomari wove paper,"image: 76.4 x 53.8 cm (30 1/16 x 21 3/16 in.)
sheet: 99.1 x 74.1 cm (39 x 29 3/16 in.)",lower right in graphite: A/P IX  rf Lichtenstein '72; lower left verso in graphite by unknown hand: RL72-437,"embossed lower right: © [Gemini G.E.L.]; stamped lower left verso in gray ink: Gemini G.E.L. / Los Angeles, Calif.","Lichtenstein, Roy",Roy Lichtenstein,"the artist, New York; acquired 1996 by the National Gallery of Art",Gift of Roy and Dorothy Lichtenstein,Print,,0.0,Mirror,Mirror,0.0,2974.0,4000.0,640.0,82090.0,,4711.0,2.0,500013596.0,"Lichtenstein, Roy",Roy Lichtenstein,Lichtenstein,American,individual,https://api.nga.gov/iiif/f2bf2321-5cea-48a9-b069-9c570f09c415/full/full/0/default.jpg,0.709936288331886,United States,US,North America
21451.0,Walking Stick,watercolor and graphite on paper,overall: 25.8 x 35.3 cm (10 3/16 x 13 7/8 in.),"lower left in ink: ""A 3580-284 / Lyman Young",,"Young, Lyman",Lyman Young,,Index of American Design,Index of American Design,,0.0,,,0.0,4513.0,3365.0,,21451.0,,8229.0,1.0,,"Young, Lyman",Lyman Young,Young,American,individual,https://api.nga.gov/iiif/ca32a26c-f968-4ac7-b771-06a61c698af4/full/full/0/default.jpg,0.709936288331886,United States,US,North America
67873.0,Plan and Elevation of the Church of the Holy Nativity,etching and engraving on laid paper [restrike],,,,"Callot, Jacques",Jacques Callot,,Transferred from The Library of Congress,Print,,0.0,Guide Book to Buildings in  the Holy Land: pl.9,Guide Book to Buildings in  the Holy Land: pl.9,0.0,4000.0,2797.0,,67873.0,,2414.0,1.0,500021688.0,"Callot, Jacques",Jacques Callot,Callot,French,individual,https://api.nga.gov/iiif/89ea039e-0f11-41ce-91ef-2a0bcaf469c7/full/full/0/default.jpg,0.1018996419267657,France,FR,Europe
49119.0,Two Horses,color lithograph,,,,"Nakayama, Tadashi",Tadashi Nakayama,,Rosenwald Collection,Print,,0.0,,,0.0,3034.0,4000.0,640.0,49119.0,,5071.0,1.0,500340392.0,"Nakayama, Tadashi",Tadashi Nakayama,Nakayama,Japanese,individual,https://api.nga.gov/iiif/be188b24-0b2e-4a8d-9a6a-c89180f4ff1c/full/full/0/default.jpg,0.0016684066228913,Japan,JP,Asia
134001.0,"Ma Ubu, from Ubu in Africa","drypoint, aquatint, and roulette with chine collé on wove paper","image: 49.2 x 34 cm (19 3/8 x 13 3/8 in.)
sheet: 49.2 x 34 cm (19 3/8 x 13 3/8 in.)",lower left in graphite: BELL 14/50; bottom center in plate: MA UBU; bottom left struck through text in plate [undeciphered],,"Bell, Deborah",Deborah Bell,"(Robert Brown Gallery, Arlington, October 5, 2000); purchased by Tom Klarner, Washington, DC, 2001; gift to NGA, 2005.

",Gift of Thomas G. Klarner,Print,117237.0,0.0,UBU: ± 101,Ubu in Africa,0.0,2772.0,4000.0,640.0,134001.0,,28747.0,1.0,,"Bell, Deborah",Deborah Bell,Bell,South African,individual,https://api.nga.gov/iiif/cce71c3d-3095-444b-990b-dab37281eba7/full/full/0/default.jpg,0.000175621749778,South Africa,ZA,Africa
220957.0,Poem,drypoint in black on Somerset wove paper,"plate: 39.69 × 24.77 cm (15 5/8 × 9 3/4 in.)
sheet: 55.88 × 38.74 cm (22 × 15 1/4 in.)",lower left in graphite: 3/40; lower center in graphite: Poem; lower right in graphite: Bell '08,embossed lower left: [David Krut Workshop] [Jillian Ross],"Bell, Deborah",Deborah Bell,"Christopher and Beverly With, Washington, D.C.; acquired 2019 by the National Gallery of Art",Gift of Christopher and Beverly With in memory of Karl and Gerda With,Print,,0.0,,,0.0,7125.0,10282.0,640.0,220957.0,,51121.0,2.0,,"Ross, Jillian",Jillian Ross,Ross,South African,individual,https://api.nga.gov/iiif/9c8e4384-f711-4997-a186-049a68dd0ae6/full/full/0/default.jpg,0.000175621749778,South Africa,ZA,Africa
152528.0,Untitled (Family of Acrobatic Jugglers II),lithograph (stone) in black on uncalendered Rives paper,sheet: 25.4 x 20.32 cm (10 x 8 in.),lower left in graphite: TAM. Imp.; lower right in graphite: Stussy; lower center verso in graphite: 2890 state II.,"BS: Tamarind (T.1), Takasuki (T.52)","Stussy, Jan",Jan Stussy,"Mr. and Mrs. Benjamin B. Smith; gift to NGA, 1984.",Gift of Dorothy J. and Benjamin B. Smith,Print,64127.0,0.0,A Family of Acrobatic Jugglers,A Family of Acrobatic Jugglers,0.0,3235.0,4000.0,640.0,152528.0,,5832.0,2.0,,"Takatsuki, Hitoshi",Hitoshi Takatsuki,Takatsuki,Japanese,individual,https://api.nga.gov/iiif/6d6bca8b-7449-4d14-bbd2-cd4fefde6757/full/full/0/default.jpg,0.0016684066228913,Japan,JP,Asia
43166.0,Johann Gottfried von Herder,graphite on vellum,overall: 22.8 x 15.1 cm (9 x 5 15/16 in.),lower left verso in brown ink: [Interer?]machen,,"Bierlein, Johann Friedrich",Johann Friedrich Bierlein,,Rosenwald Collection,Drawing,,0.0,,,0.0,2693.0,4000.0,,43166.0,,2718.0,2.0,500325128.0,"Rosenwald, Lessing Julius",Lessing Julius Rosenwald,Rosenwald,American,individual,https://api.nga.gov/iiif/8deb2f09-5026-4eef-a7e1-9b71800cb6dc/full/full/0/default.jpg,0.709936288331886,United States,US,North America
69248.0,Standing Female Figure,(drawing),,,,"Rothko, Mark",Mark Rothko,,"Gift of The Mark Rothko Foundation, Inc.",Drawing,,0.0,,,0.0,3020.0,4000.0,640.0,69248.0,,1839.0,1.0,500014869.0,"Rothko, Mark",Mark Rothko,Rothko,American,individual,https://api.nga.gov/iiif/87112f82-667c-4128-9c61-139eb4c458c1/full/full/0/default.jpg,0.709936288331886,United States,US,North America
30847.0,The Goatherd (Le chevrier),etching,,,,Claude Lorrain,Claude Lorrain,,Rosenwald Collection,Print,,0.0,,,0.0,4000.0,2972.0,,30847.0,,2718.0,1.0,500325128.0,"Rosenwald, Lessing Julius",Lessing Julius Rosenwald,Rosenwald,American,individual,https://api.nga.gov/iiif/45f6a9fb-5145-46ca-b6bd-1e3defcecc19/full/full/0/default.jpg,0.709936288331886,United States,US,North America
37028.0,Male Head,black granite,overall: 33 x 36.8 x 34.3 cm (13 x 14 1/2 x 13 1/2 in.),,,"Egyptian Ptolemaic Period, Style of",Style of Egyptian Ptolemaic Period,"David Keppel [d. 1956], New York;[1] gift 1949 to NGA.

[1] There is no record as to when or where Mr. Keppel, a print dealer, acquired the sculpture, but by 1949 he had owned it ""for many years"" (see letter from Douglas Lewis to Dr. Nicholas Reeves, 23 January 1989, in NGA curatorial files).",Gift of David Keppel,Sculpture,,0.0,,,0.0,7463.0,9329.0,,37028.0,,2093.0,2.0,,Egyptian Ptolemaic Period,Egyptian Ptolemaic Period,Egyptian Ptolemaic Period,Egyptian,anonymous,https://api.nga.gov/iiif/633f95c2-b21a-432e-ba21-53d2da83b364/full/full/0/default.jpg,1.4635145814836135e-05,Egypt,EG,Africa
151527.0,After Holbein,lithograph in black on wove paper,sheet: 56.2 × 56.2 cm (22 1/8 × 22 1/8 in.),"in graphite, lower left: TRIAL PROOF; lower right: J Johns '93; lower left [in another hand] transfer",blind stamp: [chop of Universal Limited Art Editions],"Johns, Jasper",Jasper Johns,"the artist, Sharon, Connecticut; acquired 2010 by the National Gallery of Art",Patrons' Permanent Fund and Special Friends of the National Gallery of Art,Print,,0.0,,,0.0,4000.0,3997.0,640.0,151527.0,,2136.0,1.0,500022247.0,"Johns, Jasper",Jasper Johns,Johns,American,individual,https://api.nga.gov/iiif/99fbadec-d53f-40e7-ba5a-01961fa778ee/full/full/0/default.jpg,0.709936288331886,United States,US,North America
175713.0,Converging Territories #30,chromogenic print,overall: 84.77 × 103.35 × 3.81 cm (33 3/8 × 40 11/16 × 1 1/2 in.),"on verso, signed by artist, lower left in black ink on Lawrence Miller Gallery label: Lalla A. Essaydi, Converging Territories #30, 1/15
",,"Essaydi, Lalla",Lalla Essaydi,"(Laurence Miller Gallery, New York); Julia J. Norrell, Washington, DC; gift to the Corcoran Gallery of Art, Washington, DC, 2010; acquired by NGA, 2015.","Corcoran Collection (Gift of Julia J. Norrell, in honor of Nell Hennessy)",Photograph,,0.0,Converging Territories,,0.0,10996.0,9015.0,640.0,175713.0,,41549.0,1.0,500355941.0,"Essaydi, Lalla",Lalla Essaydi,Essaydi,Moroccan,individual,https://api.nga.gov/iiif/eb34a916-9277-4386-972a-0ffb80cb08dd/full/full/0/default.jpg,9.756763876557424e-06,Morocco,MA,Africa
139309.0,A Marmot with a Branch of Plums,"brush with brown and black wash, point of the brush with black and brown ink and white gouache, and watercolor, over traces of graphite on burnished paper",sheet: 33 x 42.3 cm (13 x 16 5/8 in.) (paper edge slightly covered by the old mount),"signed and dated on stone ledge to the left of the marmot's tail, dark brown ink, JACOPO LIGOZZI FACIEBAT.1605.; verso, upper left, black ink, 416; verso upper center, graphite, signed iacopo Ligozzi faciebat 1605; verso upper right, graphite, S23/3600",,"Ligozzi, Jacopo",Jacopo Ligozzi,"(sale, Sotheby's London, 13 December 1973, no. 23); Herbert List [1903-1975] (Lugt 4063), Munich; Ursula and Adolf Ratjen, Vaduz, for Wolfgang Ratjen; Wolfgang Ratjen [1943-1997], Vaduz and Munich; purchased 2007 by NGA.

","Wolfgang Ratjen Collection, Purchased as the Gift of Helen Porter and James T. Dyke",Drawing,,0.0,,,0.0,4812.0,3768.0,,139309.0,,4715.0,1.0,500011933.0,"Ligozzi, Jacopo",Jacopo Ligozzi,Ligozzi,Italian,individual,https://api.nga.gov/iiif/2bb2814f-2a23-4b62-aed1-860819a06d6b/full/full/0/default.jpg,0.045246992477535,Italy,IT,Europe
